x,y
48.95662500322964,128.7801630672544
17.236877489139747,37.624932357492334
13.502656946212777,15.55968821634639
44.54339912542971,97.56507866545952
2.434102546531131,14.252318269462396
44.13300284150148,117.94536750784677
43.553248343732626,97.21913902713005
5.166202979407409,15.796750531049572
16.134338455114506,28.767489204048648
16.912026279645698,42.755388326836616
25.402249038808776,61.32561706931381
26.418133167816993,49.91342803272768
40.00465042173567,91.29349882165047
19.44671423463735,80.6757403511053
40.59713841836023,104.07403195884523
35.424137770751365,54.19107795238088
48.831295904908956,104.59144338024443
41.57561279941289,63.24419868093226
1.6661560816229826,16.12016458386002
44.25267352833389,98.69282693284485
11.118269136620102,21.14282408899003
45.123698908950075,115.75100377834417
26.621125750402,35.369328310394266
1.4157576225808488,28.44003873468028
11.634860321613871,6.227315751490632
27.89443176587907,44.80534943432152
18.054598636941005,2.127661009914476
12.585927475670445,-4.71485678908536
3.270309005463906,17.189040444737927
40.065536112233794,73.77486197795281
1.8252195753430733,12.023107327385578
4.983801710508279,28.680599019890195
26.397342738035,74.4892258532359
3.5435320742258245,-9.745928263126356
8.208292538826894,-5.690522787574142
30.654983410707292,57.60502216121245
19.148142629692387,-2.1716914274368264
33.61669929614333,89.44920137224673
10.137219759144672,53.37486221645012
27.572381626032865,54.81723905636283
44.48480150998802,87.77884524350958
9.919877277091727,42.77886139788216
41.92704292956193,108.37722231097909
26.52615451957064,33.89116170870894
44.75840922436518,89.38007527197901
13.361784982147123,77.13801706812161
15.548594745585731,30.63776957410399
23.23537109795653,-4.761003086500459
6.222082783471533,6.392465860113126
9.856936850286523,17.595016504076714
18.49941228760627,23.129835579641725
30.57407162420467,122.75031809602697
3.04749064031396,-43.12060688796164
26.42991323456323,52.512239216777154
30.5598107871733,72.2220195777538
10.986494486142345,41.28648507411911
31.934375450182063,92.90322667913857
46.30963463621606,120.01985801739369
18.09272428007173,24.829509539891404
23.092818608772813,32.441650864569105
13.66623362863591,18.437100394338827
47.15317017215598,59.75720204890995
47.06645890871661,90.93606238902663
23.64863503847989,99.42272969991501
47.37871904104761,131.65492908558466
40.95520478346457,93.30490516020237
48.312915208038675,114.52358727054404
20.338918658719653,75.7732013966552
8.080334967188719,9.550749734083588
37.60314716734053,99.74667186575132
21.733673060002857,16.132677816570656
28.3099816367481,82.2676326357721
43.13223891885855,95.27195624446742
2.57687715377114,-11.40453860168499
0.7460110411803778,20.68518464257568
11.791091515714552,32.84019290223337
37.97739429848942,89.15493787425576
30.49393964189167,80.59110485306894
29.557196465730897,75.52903868512365
12.959433114162772,16.711172717764754
20.58733535584191,93.95589447513154
21.620677898154568,33.20542513439126
33.94850900298069,92.76801694385408
30.969202454210702,109.68320207052585
17.753016834198387,18.358897254883622
29.60921569490036,102.63280821147447
1.0959625190058664,-2.2536553447370054
24.26612369835973,60.4635672301829
6.281974575891658,12.215775224150585
9.507241894125883,17.933571034776822
44.56832818551084,95.78462923427216
33.57211096906448,75.38351435585213
39.52867722598266,62.70485261937972
24.836023842888018,72.01478900167564
32.84594221427527,138.5585650747217
2.1351366747439373,22.824073002030715
25.82504091238203,72.75260906274511
10.400025523775936,-11.438358968285339
21.615509279210876,53.72085628682919
3.8892735542609413,-6.123361563046165
38.17490915866371,102.60836849057803
42.59578673009163,97.19175572487687
42.79474309516529,101.57226200011188
28.074281707899445,35.80511199976699
20.79510612966725,83.70140210432476
23.174376645302225,65.91705150727157
31.230313820892196,36.450874560527154
38.70878736455593,48.25886747148398
33.337160536495816,47.87654557534669
8.659026463183094,-21.7773413572423
40.57688911405257,77.1957099549019
16.81500820804718,38.048743571449556
49.07042581773775,72.88140056693086
10.40228310571546,50.52093246726604
31.147835432943044,88.3919443598749
37.03966401485614,49.55275995268761
32.46731438821787,71.20564667854016
4.816536964429302,15.642543862973142
36.25119130933167,83.29416541758657
47.59652369492566,81.13780797869948
27.133703788333776,12.89340204517594
8.115473583232745,20.067277302658773
25.249460753678154,47.53590399788586
22.821780778970407,74.19301978576758
41.98312289536861,115.10002636178962
41.36366553473827,171.83871121924807
17.525132719163533,35.195323647377954
13.556965835250768,53.994507723148345
7.905039847855316,-5.023093761352296
6.316851930281498,47.91912255110624
0.6163547705401007,48.48674745746075
38.5409845803122,95.07051251807214
49.44623338566565,90.10905352369133
21.373861918808075,26.579381828057592
22.885104238576652,45.87850890320528
8.40186408117472,-8.442349546962372
39.71061837253333,114.86321184569826
22.561241918213614,46.541933025081015
8.886469551711063,7.341864281979349
9.03510387086971,48.189570239531264
18.325007582083085,18.917472056570443
24.97314491284113,69.66207216720407
37.16863001515333,65.17439205263445
36.59990301668871,78.62275814224317
6.1424510003038835,14.833492397196258
38.5025209174623,106.63683477971327
1.2185728459032152,32.52930395285603
21.280448801488827,46.488760879711016
31.65159115208362,101.60400308915904
1.5080902118834727,-1.5819278649006199
18.15979886694429,42.89780035337576
22.859083873229658,42.44025478633492
12.768306831635762,42.333707770612314
5.827426344116926,-49.046617668222794
32.07565022481941,77.75152597954593
10.46686769252666,-8.21589404415063
23.0947140318243,79.93112109391265
47.45318193007868,104.84126002189069
34.76881208811229,88.67726163574571
38.91534564318799,120.2304853507992
22.49696160845125,92.22047547117243
5.912355911773027,-16.19735829741544
22.879371587135754,62.79320317763204
12.402033447529137,12.252047440744423
35.22003458263096,64.14409066342512
17.20078449334352,85.70686109092199
7.3891820816730345,37.75486133743276
37.74322877690402,72.03010613814611
19.403157293894886,55.60700440098609
16.451677543014764,57.18509189856208
46.697973378283855,63.66124041862726
40.68040656672653,116.70569962653269
37.9635173297511,62.71954667136626
37.20392117566654,90.34592985033377
8.017950424371751,10.430135958028906
25.072170604831754,46.010590812431175
27.93190443678593,75.72789886938968
44.40300581058986,71.70391481979712
49.26536881744346,102.6979684062252
0.10661078548089287,8.36458390931682
13.969620373684998,43.95614991940008
14.66780371185823,43.48492913488547
6.218820369534589,37.71756074731744
38.777899054168365,57.77858882787958
45.85040493810432,99.16292094550116
15.306317444876182,31.72680913795945
39.74994220095818,69.10256642532848
32.8943962168396,77.7372682151647
38.601191523372016,128.97264175309178
32.97586374143967,68.35177069812802
42.606979727064314,127.38831192201604
45.04113576422103,126.93263627201526
19.732790057185568,82.4332090933342
10.072865270566473,16.563813697702813
47.88277008589534,74.44866591842722
38.430776183616786,70.58581054174488
35.19957209470483,45.967942250019334
34.78964574187498,51.24347696576312
22.877455449182882,63.62101112996653
37.52266146927719,82.57917296783772
40.188564969186835,125.06922389277929
43.740593926135766,98.5411595579511
13.871252582864852,59.10788823614013
4.3252789447384865,-35.805996705547464
36.681798798271195,70.6373156755524
0.8821630401000313,-1.1582066865648446
49.30453203207688,135.452088325889
24.348156182660517,64.87262859456769
23.14214443788173,70.21296797188522
42.069005517935544,82.75848796797845
32.18715137952003,65.90445890248166
39.24488514391556,59.471532885589454
11.77604316698963,-29.13415891472682
8.794845838698617,-20.24895824669044
17.159499191028765,47.87576142058123
7.137469991487699,-6.232186776110936
25.30985337899807,17.413789055618366
13.699076180278851,34.566017205240875
9.01403032196026,1.1873297934213838
36.229210175485264,78.59324724271892
33.63901831360579,95.35213983675816
7.20307980230413,-34.39815009814968
27.30500589989799,90.22800156907003
26.201963591980142,82.1129599055721
25.66257571367741,46.34724433929632
18.689570356863687,19.52780307785149
13.021326207677742,14.666234523637288
6.879411132545288,-2.2361695411479765
6.679042710319072,7.859050580972775
35.88709416997008,64.86084749880024
24.442172698733472,59.777832415676656
43.12300173088851,111.89014802624132
7.975741408283121,23.162450048390834
43.493946841298914,76.20774177709973
37.120192746430355,83.18861616052124
17.091034190692678,39.03042367282208
31.4383799031517,75.91037166223911
24.910815143876025,31.20041332338635
0.10235584482792826,4.58046154197378
38.6634340734362,97.3148391925339
13.110565629350662,13.085557149319973
11.46628465618827,36.88990772756777
17.284500302432782,28.571878243645077
40.38803453513014,87.80937242908149
14.42118030175838,6.690690346592696
38.665361874015225,64.43103139211783
20.59211208786525,14.030259807477933
46.654398845429164,103.39702204564537
21.118174687337373,39.032936244354396
48.54894609722112,112.88162363683556
13.646413100928234,-10.09195509859396
17.48231696629347,13.063230335401023
8.645572712648232,38.69181258556628
2.123834670961017,-15.802660320591311
37.181552589935855,49.334285731131004
37.13551838359408,41.77886824195386
48.700923482954785,110.71297483051785
0.6014492617888834,15.31382524326185
32.45685638315566,33.85779285423589
5.074522166976925,-14.926592754830466
21.14278771157943,45.44304404338266
34.621357523543075,67.6345202876678
7.447602781346319,49.314807801154004
4.714612221921522,12.731089064610297
2.22774052843942,24.81311790187096
11.796726882297381,57.70032851995636
18.901544701918304,22.81995222799509
43.80372925179407,91.1671438511585
35.682640091015394,78.23836562053422
28.69877668261327,18.87042929961796
10.611766513562998,21.441886392411746
4.279973312096747,18.725580907893004
27.809718380410093,24.71690199715082
22.27565747677061,74.44758074986352
41.16388090061906,131.5898523554763
35.41299280514877,63.78141171647789
39.22570994197258,97.41012680833012
27.975476208662602,60.26484058111127
48.17812633196037,95.95500743804436
9.126770384958327,44.5722118960014
43.952090799155826,81.60228959146093
5.669855390910655,6.928840481649608
44.33538136953772,82.44666289343688
41.53224390645926,97.60665564407238
26.53328280129752,53.728448002654815
17.561327793470976,34.09949192454526
39.566476276156095,67.81024751858897
39.87954032741201,66.25188571881999
38.882613520542805,93.01900221031468
32.99186817044477,84.08330986467884
4.6043572846655,-39.2403152792498
26.166370930409123,46.67819541036469
22.911402698143284,20.03404835661422
7.013077846885479,26.629313649774097
21.816813551716223,25.934429740939347
39.731652990356665,45.63459328525019
49.26774116995651,97.51940134144482
14.966577055790514,40.12242327212897
20.388073477174544,56.98145284662006
31.181629477000484,36.8374616266836
15.865672717444351,1.5801381525042686
32.782592720025654,52.13587149508753
48.16531159891026,98.0715018437176
48.23580058292799,99.79986068307676
38.54311842251839,76.35779886239919
4.017940451221891,10.908248106615426
9.727739170289507,-10.25009877016463
21.239975301842858,38.16437368511553
27.31358200597559,96.23787330285754
27.17285217726877,83.25611520252207
14.856603000527652,-0.21745929440419332
3.5126703249902356,14.692947157912203
5.244181409359094,3.4567826305367655
41.966652419757125,114.77030575455217
10.710090508525411,1.0047756571188273
42.29005929610865,93.65874888916925
33.28147903903199,54.51599055698534
44.96799358070408,68.41867377819523
40.03873191448963,88.78145391022724
9.027642496227294,27.86653733164401
11.360551868168272,15.292162453167993
16.220240328849034,27.70833487626862
41.308201648880086,81.1363973482542
23.022333631957647,35.542633570774
4.7025833394819525,-0.8804814464292594
49.54916480757153,65.18272966888559
2.6308421782274607,-28.06961183226983
37.27616163965171,62.04809610906402
32.38742492281013,77.09223490093702
15.02034442487724,-10.673960080482736
41.548772395233016,90.6898502060181
14.966425121567978,-2.526920953429851
4.313541704485452,38.59130740695555
13.516978666401974,71.62314852086654
41.03769082235451,70.35049609430177
41.13643201476179,109.17128499564362
17.1800018358625,44.72217333120188
4.029869515809114,-6.267859548861599
20.88526629449625,47.094107204844775
28.520855635383853,68.27543371035915
40.35873830224745,111.25794422489057
35.65858064728075,67.82560097188463
17.609084703116356,3.3258637846470194
13.869354785830456,53.03190439139598
37.22189656083047,78.75999521444986
26.230558197794178,44.53937187538939
14.50464301288657,53.7716144326448
5.481029663981135,4.176715374500236
5.453211347741038,7.085781317782986
14.024983679435476,26.917540735909395
2.440880300345505,8.60921556436843
15.536939445260995,57.42626318551457
49.26695595121258,83.84600891523752
21.94882657594252,69.80067313328661
35.89030978132961,77.25710687208299
1.472883019476634,-12.124376023640334
27.55254618656767,59.22818625563657
38.82077189729011,86.17331301438153
1.9821112120924522,4.027590043781058
20.961364824487532,23.421455071321777
49.75161082360666,135.6803659435859
40.80360695012176,89.08664520720072
16.196455007664124,24.210494507959083
13.538694530063399,26.83535178378237
4.81288372694007,-7.522976212754012
35.51873459110188,39.69565123020624
7.908957743110834,-0.004862093018918046
22.6923376542117,65.17909174617195
18.621270196511762,49.00822455359119
37.68903760012016,69.23621490676015
49.45350997207929,105.73921148885526
17.19059464484578,21.342545525323317
20.269201594379993,9.71265387320485
40.838599224907604,97.25204089442903
24.902905275525505,41.85857574556841
